web-scraper-order,web-scraper-start-url,course_name,course_duration,type_of_study,part_time_full_time,ielts_score,application_deadline,fees,File_Name
1667465646-174,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Bachelor of Arts [B.A] Neuroscience,4 years,,Full Time,6.5,31-Jul-21,INR 21.9 L/Yr,scraper_11.csv
1667465646-175,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Bachelor of Arts [B.A] Philosophy,4 years,Honours,Full Time,6.5,31-Jul-21,INR 16.7 L/Yr,scraper_11.csv
1667465646-176,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Bachelor of Arts [B.A] Physics and Astrophysics,4 years,,Full Time,6.5,31-Jul-21,INR 21.9 L/Yr,scraper_11.csv
1667465646-177,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Bachelor of Arts [B.A] Physiology,4 years,Honours,Full Time,6.5,31-Jul-21,INR 21.9 L/Yr,scraper_11.csv
1667465646-178,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Bachelor of Arts [B.A] Political Science and Geography,4 years,Honours,Full Time,6.5,31-Jul-21,INR 21.9 L/Yr,scraper_11.csv
1667465646-179,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Bachelor of Arts [B.A] Spanish (TSM),4 years,,Full Time,6.5,31-Jul-21,INR 16.2 L/Yr,scraper_11.csv
1667465646-180,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Bachelor of Arts [B.A] Theoretical Physics,4 years,,Full Time,6.5,31-Jul-21,INR 21.9 L/Yr,scraper_11.csv
1667465646-181,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Bachelor of Arts [B.A] Zoology,4 years,Honours,Full Time,6.5,31-Jul-21,INR 21.9 L/Yr,scraper_11.csv
1667465646-182,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Bachelor of Laws [L.L.B] Law,4 years,,Full Time,6.5,31-Jul-21,INR 16.7 L/Yr,scraper_11.csv
1667465646-183,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Bachelor of Science [B.S] Clinical Speech and Language Studies,4 years,,Full Time,6.5,31-Jul-21,INR 30.5 L/Yr,scraper_11.csv
1667465646-184,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Bachelor of Science [B.S] Engineering with Management,5 years,,Full Time,6.5,31-Jul-21,INR 21.9 L/Yr,scraper_11.csv
1667465646-185,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Bachelor of Science [B.S] Human Health and Disease,4 years,On Campus,Full Time,6.5,31-Jul-21,INR 21.9 L/Yr,scraper_11.csv
1667465646-186,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Bachelor of Science [B.S] Human Nutrition and Dietetics,4 years,,Full Time,6.5,31-Jul-21,INR 21.9 L/Yr,scraper_11.csv
1667465646-187,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Bachelor of Science [B.S] Music,4 years,On Campus,Full Time,6.5,01-Feb-21,INR 16.7 L/Yr,scraper_11.csv
1667465646-188,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Bachelor of Science [B.S] Nursing (General),4 years,On Campus,Full Time,6.5,31-Jul-21,INR 18.9 L/Yr,scraper_11.csv
1667465646-189,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Bachelor of Science [B.S] Occupational Therapy,4 years,On Campus,Full Time,6.5,31-Jul-21,INR 19.9 L/Yr,scraper_11.csv
1667465646-190,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Bachelor of Science [B.S] Pharmacy,5 years,Honours,Full Time,6.5,30-Jun-23,INR 15.7 L/Yr,scraper_11.csv
1667465646-191,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Bachelor of Science [B.S] Physiotherapy,4 years,,Full Time,6.5,31-Jul-21,INR 21.9 L/Yr,scraper_11.csv
1667465646-192,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Bachelor of Science [B.S] Radiation Therapy,4 years,,Full Time,6.5,31-Jul-21,INR 19.9 L/Yr,scraper_11.csv
1667465646-193,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Doctor of Philosophy [Ph.D] Irish School of Ecumenics,4 years,,Full Time,,31-Jul-21,INR 7.5 L/Yr,scraper_11.csv
1667465646-194,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Doctor of Philosophy [Ph.D] Political Science,4 years,,Full Time,,01-Feb-21,INR 14.8 L/Yr,scraper_11.csv
1667465646-195,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Master Medicine,1 year,,Full Time,,31-Jul-21,INR 18.8 L/Yr,scraper_11.csv
1667465646-196,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Master of Fine Arts [M.F.A] Playwriting,1 year,On Campus,Full Time,,31-Jul-21,INR 9.7 L/Yr,scraper_11.csv
1667465646-197,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Master Social Work,2 years,,Full Time,,31-Jul-21,INR 16.2 L/Yr,scraper_11.csv
1667465646-198,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Master of Education [M.Ed] Education,1 year,,Full Time,,31-Jul-21,INR 10.4 L/Yr,scraper_11.csv
1667465646-199,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Master of Education [M.Ed] Leadership and Management in Education,1 year,,Full Time,,31-Jul-21,INR 10.4 L/Yr,scraper_11.csv
1667465646-200,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Master of Education [M.Ed] Positive Behaviour Management Specialism,1 year,,Full Time,,31-Jul-21,INR 10.4 L/Yr,scraper_11.csv
1667465646-201,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Master of Education [M.Ed] Special Educational Needs Specialism,1 year,,Full Time,,31-Jul-21,INR 10.4 L/Yr,scraper_11.csv
1667465646-202,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Master of Laws [L.L.M] International and Comparative Law,1 year,,Full Time,,31-May-21,INR 16.9 L/Yr,scraper_11.csv
1667465646-203,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Master of Laws [L.L.M] International and European Business Law,1 year,,Full Time,,31-May-21,INR 16.9 L/Yr,scraper_11.csv
1667465646-204,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Master of Laws [L.L.M] Intellectual Property and Information Technology Law,1 year,,Full Time,,31-May-21,INR 16.9 L/Yr,scraper_11.csv
1667465646-205,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Master of Philosophy [M.Phil] Art History,1 year,,Full Time,,31-May-21,INR 12.9 L/Yr,scraper_11.csv
1667465646-206,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Master of Philosophy [M.Phil] Comparative Literature,1 year,,Full Time,,31-Jul-21,INR 16.9 L/Yr,scraper_11.csv
1667465646-207,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Master of Philosophy [M.Phil] English Language Teaching,1 year,,Full Time,,31-Jul-21,INR 16.9 L/Yr,scraper_11.csv
1667465646-208,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Master of Philosophy [M.Phil] Film Studies - Theory History Practice,1 year,,Full Time,,31-Jul-21,INR 16.9 L/Yr,scraper_11.csv
1667465646-209,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Master of Philosophy [M.Phil] International History,1 year,,Full Time,,31-May-21,INR 16.9 L/Yr,scraper_11.csv
1667465646-210,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Master of Philosophy [M.Phil] Music Composition,1 year,,Full Time,,,INR 16.9 L/Yr,scraper_11.csv
1667465646-211,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Master of Philosophy [M.Phil] Public History and Cultural Heritage,1 year,,Full Time,,31-May-21,INR 16.9 L/Yr,scraper_11.csv
1667465646-212,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Master of Social Work[M.S.W],2 years,,Full Time,,05-Apr-21,INR 16.9 L/Yr,scraper_11.csv
1667465646-213,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Master of Philosophy [M.Phil] Speech and Language Processing,1 year,,Full Time,,31-Jul-21,INR 10.4 L/Yr,scraper_11.csv
1667465646-214,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Master of Philosophy [M.Phil] Textual and Visual Studies,1 year,,Full Time,,31-Jul-21,INR 10.4 L/Yr,scraper_11.csv
1667465646-215,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Master of Philosophy [M.Phil] Theatre and Performance,1 year,,Full Time,,31-Jul-21,INR 16.2 L/Yr,scraper_11.csv
1667465646-216,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Master of Science [M.Sc] Addiction Recovery,1 year,,Full Time,,31-Jul-21,INR 14.2 L/Yr,scraper_11.csv
1667465646-217,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Master of Science [M.Sc] Applied Social Research,1 year,,Full Time,,31-Jul-21,INR 19.6 L/Yr,scraper_11.csv
1667465646-218,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Master of Science [M.Sc] Biodiversity and Conservation,1 year,,Full Time,,31-Jul-21,INR 20 L/Yr,scraper_11.csv
1667465646-219,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Master of Science [M.Sc] Child Protection and Welfare,1 year,,Full Time,,31-Jul-21,INR 20 L/Yr,scraper_11.csv
1667465646-220,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Master of Science [M.Sc] Community Health,1 year,,Full Time,,31-Jul-21,INR 20 L/Yr,scraper_11.csv
1667465646-221,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Master of Science [M.Sc] Digital Marketing Strategy,1 year,,Full Time,,31-Jul-21,INR 16.6 L/Yr,scraper_11.csv
1667465646-222,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Master of Science [M.Sc] Engineering (Environmental / Structural and Geotechnical / Transport),1 year,,Full Time,,31-Jul-21,INR 20 L/Yr,scraper_11.csv
1667465646-223,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Master of Science [M.Sc] Entrepreneurship,1 year,,Full Time,,31-Jul-21,INR 16.6 L/Yr,scraper_11.csv
1667465646-224,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Master of Science [M.Sc] Environmental Sciences,1 year,,Full Time,,31-Jul-21,INR 16.6 L/Yr,scraper_11.csv
1667465646-225,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Master of Science [M.Sc] Global Health,1 year,,Full Time,,31-Jul-21,INR 16.6 L/Yr,scraper_11.csv
1667465646-226,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Master of Science [M.Sc] Healthcare Infection Management,1 year,,Full Time,,31-Jul-21,INR 16.6 L/Yr,scraper_11.csv
1667465646-227,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Master of Science [M.S] Human Resource Management,1 year,On Campus,Full Time,6.5,14-May-22,INR 16.6 L/Yr,scraper_11.csv
1667465646-228,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Master of Science [M.Sc] Immunology,1 year,,Full Time,,31-Jul-21,INR 16.6 L/Yr,scraper_11.csv
1667465646-229,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Master of Science [M.Sc] Interactive Digital Media,1 year,,Full Time,,31-Jul-21,INR 16.6 L/Yr,scraper_11.csv
1667465646-230,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Master of Science [M.Sc] International Management,1 year,,Full Time,,31-Jul-21,INR 16.6 L/Yr,scraper_11.csv
1667465646-231,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Master of Science [M.Sc] Mental Health,1 year,,Full Time,,31-Jul-21,INR 16.6 L/Yr,scraper_11.csv
1667465646-232,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Master of Science [M.Sc] Molecular Medicine,1 year,,Full Time,,31-Jul-21,INR 16.6 L/Yr,scraper_11.csv
1667465646-233,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Master of Science [M.Sc] Nursing,1 year,,Full Time,,31-Jul-21,INR 17.3 L/Yr,scraper_11.csv
1667465646-234,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Master of Science [M.Sc] Operations and Supply Chain Management,1 year,,Full Time,,31-Jul-21,INR 16.6 L/Yr,scraper_11.csv
1667465646-235,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Master of Science [M.Sc] Pharmaceutical Sciences,1 year,,Full Time,,31-Jul-21,INR 16.3 L/Yr,scraper_11.csv
1667465646-236,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Master of Science [M.Sc] Sports and Exercise Medicine,1 year,,Full Time,,31-Jul-21,INR 21.3 L/Yr,scraper_11.csv
1667465646-237,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Post-Graduate Diploma Accounting,1 year,,Full Time,,31-Jul-21,INR 1.3 Cr/Yr,scraper_11.csv
1667465646-238,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Post-Graduate Diploma Children's Nursing (H.Dip.),1 year,On Campus,Full Time,,31-Jul-21,INR 8.9 L/Yr,scraper_11.csv
1667465646-239,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Post-Graduate Diploma Clinical Speech and Language Studies (Dysphagia),1 year,,Full Time,,30-Apr-21,INR 9.2 L/Yr,scraper_11.csv
1667465646-240,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Post-Graduate Diploma Cognitive Psychotherapy,1 year,On Campus,Full Time,,31-Mar-21,INR 21.4 L/Yr,scraper_11.csv
1667465646-241,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Post-Graduate Diploma Conscious Sedation in Dentistry,1 year,On Campus,Full Time,,30-Oct-21,INR 15.9 L/Yr,scraper_11.csv
1667465646-242,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Post-Graduate Diploma Construction Law and Contract Administration,1 year,,Full Time,,31-Jul-21,INR 15.2 L/Yr,scraper_11.csv
1667465646-243,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Doctor of Philosophy [Ph.D] Chemistry,3-4 year,On Campus,Full Time,6.5,,INR 5.9 L/Yr,scraper_11.csv
1667465646-244,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Master of Science [M.S] Applied Psychology,1 year,On Campus,Full Time,6.5,31-Mar-22,INR 17.4 L/Yr,scraper_11.csv
1667465646-245,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Master of Science [M.S] Economics,1 year,On Campus,Full Time,6.5,31-Jul-22,INR 15.6 L/Yr,scraper_11.csv
1667465646-246,https://collegedunia.com/ireland/college/729-trinity-college-dublin-dublin/programs#,Master of Science [M.S] Biomedical Engineering,1 year,On Campus,Full Time,6.5,22-Jul-22,INR 20 L/Yr,scraper_11.csv
1667479827-1071,https://collegedunia.com/ireland/college/2792-dublin-city-university-business-school-dublin/programs#,Bachelor of Business(Bba) Business Studies,4 years,"Co Op, On Campus",Full Time,92.0,"01 Jul, 2022",INR 13.4 L/Yr,scraper_2.csv
1667479827-1072,https://collegedunia.com/ireland/college/2792-dublin-city-university-business-school-dublin/programs#,Master of Science [M.S] International Accounting and Business,1 year,On Campus,Full Time,92.0,"16 Jul, 2022",INR 15.3 L/Yr,scraper_2.csv
1667479827-1073,https://collegedunia.com/ireland/college/2792-dublin-city-university-business-school-dublin/programs#,Bachelor of Science [B.S] Aviation Management with Pilot Studies,4 years,"Co Op, On Campus",Full Time,92.0,"01 Jul, 2022",INR 13.4 L/Yr,scraper_2.csv
1667479827-1074,https://collegedunia.com/ireland/college/2792-dublin-city-university-business-school-dublin/programs#,Master of Science [M.S] Human Resource Management,1 year,On Campus,Full Time,92.0,"16 Jul, 2022",INR 15.9 L/Yr,scraper_2.csv
1667479827-1075,https://collegedunia.com/ireland/college/2792-dublin-city-university-business-school-dublin/programs#,Bachelor of Arts [B.A] Global Business,4 years,On Campus,Full Time,92.0,"01 Jul, 2022",INR 13.4 L/Yr,scraper_2.csv
1667479827-1076,https://collegedunia.com/ireland/college/2792-dublin-city-university-business-school-dublin/programs#,Master of Science [M.S] Management - Business,1 year,On Campus,Full Time,92.0,"16 Jul, 2022",INR 15.3 L/Yr,scraper_2.csv
1667479827-1077,https://collegedunia.com/ireland/college/2792-dublin-city-university-business-school-dublin/programs#,Master of Science [M.S] Management - Strategy,1 year,On Campus,Full Time,92.0,"16 Jul, 2022",INR 15.3 L/Yr,scraper_2.csv
1667479827-1078,https://collegedunia.com/ireland/college/2792-dublin-city-university-business-school-dublin/programs#,Master of Science [M.S] Finance,1 year,On Campus,Full Time,92.0,"16 Jul, 2022",INR 15.3 L/Yr,scraper_2.csv
