,author,reviewBody,reviewRating,ratingMaxvalue,reviewTags,dateCreated,images,reviewUrl,reviewSource,originalText,name,reviewCount,aggregateRating,address,place_id,input,businessUrl
139,angie jinx,Great university. Still studying and enjoying the experience. I would definitely recommend any adults thinking of going back to education to give this uni a good looking at as it is one of th e best.,5.0,5.0,,6 years ago,,https://www.google.com/maps/contrib/100956428784955929291/reviews?hl=en-US&sa=X&ved=2ahUKEwiC_4zw7uP7AhWcKlkFHVTzDLEQvfQBegUIARDPAQ,www.google.com,,University of Galway,299,4.5,"University Rd, Galway, Ireland",ChIJByaGafGWW0gRcAJAjz3gQYs,"https://www.google.com/search?q=nui+galway&rlz=1C1CHBF_enIN962IN962&oq=NUI+Galway&aqs=chrome.0.0i67i355i433j46i67i433j0i20i263i512j46i67i175i199j0i67j0i512j0i67j0i512l3.653j0j7&sourceid=chrome&ie=UTF-8#lrd=0x485b96f169862607:0x8b41e03d8f400270,1,,,",https://www.google.com/maps/place/?q=place_id:ChIJByaGafGWW0gRcAJAjz3gQYs
140,Violet Ewohime-Ndukaire,It's was a great Graduation ceremony today.,5.0,5.0,,5 months ago,,https://www.google.com/maps/contrib/101132301930742766652/reviews?hl=en-US&sa=X&ved=2ahUKEwiC_4zw7uP7AhWcKlkFHVTzDLEQvfQBegQIARBL,www.google.com,,University of Galway,299,4.5,"University Rd, Galway, Ireland",ChIJByaGafGWW0gRcAJAjz3gQYs,"https://www.google.com/search?q=nui+galway&rlz=1C1CHBF_enIN962IN962&oq=NUI+Galway&aqs=chrome.0.0i67i355i433j46i67i433j0i20i263i512j46i67i175i199j0i67j0i512j0i67j0i512l3.653j0j7&sourceid=chrome&ie=UTF-8#lrd=0x485b96f169862607:0x8b41e03d8f400270,1,,,",https://www.google.com/maps/place/?q=place_id:ChIJByaGafGWW0gRcAJAjz3gQYs
141,Matthew Ajimati,Excellent citadel of learning. Collegial and multicultural environment for students and academics.,5.0,5.0,,a month ago,,https://www.google.com/maps/contrib/100810410096379927917/reviews?hl=en-US&sa=X&ved=2ahUKEwiN2s_v7uP7AhUQF1kFHTzTDAQQvfQBegUIARCfAQ,www.google.com,,University of Galway,299,4.5,"University Rd, Galway, Ireland",ChIJByaGafGWW0gRcAJAjz3gQYs,"https://www.google.com/search?q=nui+galway&rlz=1C1CHBF_enIN962IN962&oq=NUI+Galway&aqs=chrome.0.0i67i355i433j46i67i433j0i20i263i512j46i67i175i199j0i67j0i512j0i67j0i512l3.653j0j7&sourceid=chrome&ie=UTF-8#lrd=0x485b96f169862607:0x8b41e03d8f400270,1,,,",https://www.google.com/maps/place/?q=place_id:ChIJByaGafGWW0gRcAJAjz3gQYs
142,Stephy,Nice to walk around the campuses,5.0,5.0,,4 years ago,https://lh5.googleusercontent.com/p/AF1QipOr82gKPSF4APzpkujuSBqJMY2Rfw9tExWvD1Q9 | https://lh5.googleusercontent.com/p/AF1QipO20fQur4C2J4_Iy8CiGQlKIfFp8hwnzXZXiO1H | https://lh5.googleusercontent.com/p/AF1QipPU97TpG_B2VRZ56ycWjPXuqagXP39scNXhCKFN | https://lh5.googleusercontent.com/p/AF1QipOiV62JB03r3O5wa386TZWDfY3C0wRL2oA9Do-H | https://lh5.googleusercontent.com/p/AF1QipO-0s0eGeUgPsKiQub3kzti8S08Zr8DdMUJYv53 | https://lh5.googleusercontent.com/p/AF1QipOhsxAk10kzT9OpbzQPCfhzaDqEeqtvcVDaXDHg,https://www.google.com/maps/contrib/102961777132500290502/reviews?hl=en-US&sa=X&ved=2ahUKEwiC_4zw7uP7AhWcKlkFHVTzDLEQvfQBegQIARAC,www.google.com,,University of Galway,299,4.5,"University Rd, Galway, Ireland",ChIJByaGafGWW0gRcAJAjz3gQYs,"https://www.google.com/search?q=nui+galway&rlz=1C1CHBF_enIN962IN962&oq=NUI+Galway&aqs=chrome.0.0i67i355i433j46i67i433j0i20i263i512j46i67i175i199j0i67j0i512j0i67j0i512l3.653j0j7&sourceid=chrome&ie=UTF-8#lrd=0x485b96f169862607:0x8b41e03d8f400270,1,,,",https://www.google.com/maps/place/?q=place_id:ChIJByaGafGWW0gRcAJAjz3gQYs
143,Min Zhang,"Beautiful campus, especially in the autumn",4.0,5.0,,a month ago,https://lh5.googleusercontent.com/p/AF1QipPqZbsinUfMpoqPxjVo3RDMKlXdDqbmdvAXiaF1 | https://lh5.googleusercontent.com/p/AF1QipMihPQXDCACXTe3bjlKpJiDIrqFJ5Dq_r5OOq82 | https://lh5.googleusercontent.com/p/AF1QipMRTjdCiSl6HvnQ939lUQHaA-TNH9VyyJQgEW-T | https://lh5.googleusercontent.com/p/AF1QipP0u0ykGiHKODfXGDSwYQkiUIOvMxMCYyQOJzjc | https://lh5.googleusercontent.com/p/AF1QipPgwT2G-fTr0K3TeKFyZp2PV1gM40TNQ35BEU83 | https://lh5.googleusercontent.com/p/AF1QipOHYvk4zhGEydlA0T9yZKjwdmlR_lo0fqfWPS84 | https://lh5.googleusercontent.com/p/AF1QipMCvfxcfT96vVK7MhBjvKQXNe1vVHRvNlLr07C9 | https://lh5.googleusercontent.com/p/AF1QipPv2yH3jO6DY8EjFb4EWtHVZXXZPF8OtFnqfptp | https://lh5.googleusercontent.com/p/AF1QipOKJsEh1HxaVHO0quXYtFiSxhZFM68Z8s-L7oSm | https://lh5.googleusercontent.com/p/AF1QipPhp3_FjYDDbCnQHiqwFoRuRNHgDz-YH91vIzDO | https://lh5.googleusercontent.com/p/AF1QipMcd2ZvZ5252b3i4C9TUy9NK10uuCkPuR7GngdS,https://www.google.com/maps/contrib/103503527925313407868/reviews?hl=en-US&sa=X&ved=2ahUKEwiN2s_v7uP7AhUQF1kFHTzTDAQQvfQBegQIARAv,www.google.com,,University of Galway,299,4.5,"University Rd, Galway, Ireland",ChIJByaGafGWW0gRcAJAjz3gQYs,"https://www.google.com/search?q=nui+galway&rlz=1C1CHBF_enIN962IN962&oq=NUI+Galway&aqs=chrome.0.0i67i355i433j46i67i433j0i20i263i512j46i67i175i199j0i67j0i512j0i67j0i512l3.653j0j7&sourceid=chrome&ie=UTF-8#lrd=0x485b96f169862607:0x8b41e03d8f400270,1,,,",https://www.google.com/maps/place/?q=place_id:ChIJByaGafGWW0gRcAJAjz3gQYs
144,Ahmed Kabir,Lovely and large campus. Beautiful infrastructure and architecture. Well Known and one of the best universities in Ireland. Plenty of asian students studying here with scholarships. Different scholarship schemes for foreign students. Located at the heart of the city. Vibrant atomosphere.,5.0,5.0,,8 months ago,https://lh5.googleusercontent.com/p/AF1QipOY8BWD62l76Wd-cIV2ocK5QTOyOKwYr8kwgVyn | https://lh5.googleusercontent.com/p/AF1QipMZ8yEdAJgrLopGslfkqAqZDESawvcEpIZmVMTv | https://lh5.googleusercontent.com/p/AF1QipP2qlYw0STuqjaHA2iCDsMJOrn9cmXoccL-9ljQ | https://lh5.googleusercontent.com/p/AF1QipMgw5QtcGg9X8uMwiEVCvDev8uRAdn7DCjzUa1J | https://lh5.googleusercontent.com/p/AF1QipPSiPT2mSQ-EZKd1Vh3OhnfiheqGYKcfqIJ_KHM | https://lh5.googleusercontent.com/p/AF1QipMh9Sx2wWFEpXz6z8YcYwXUgiXfq2GhTiig0d9S | https://lh5.googleusercontent.com/p/AF1QipOTjAY1OIEXRY0dJfUlDxfh2ETV8xewKj7nz6b0 | https://lh5.googleusercontent.com/p/AF1QipNfqc5EDR6Am4v0Z3OtCoDaNGNSAt8xqQSsYJhR,https://www.google.com/maps/contrib/105812569133654134650/reviews?hl=en-US&sa=X&ved=2ahUKEwiN2s_v7uP7AhUQF1kFHTzTDAQQvfQBegQIARBo,www.google.com,,University of Galway,299,4.5,"University Rd, Galway, Ireland",ChIJByaGafGWW0gRcAJAjz3gQYs,"https://www.google.com/search?q=nui+galway&rlz=1C1CHBF_enIN962IN962&oq=NUI+Galway&aqs=chrome.0.0i67i355i433j46i67i433j0i20i263i512j46i67i175i199j0i67j0i512j0i67j0i512l3.653j0j7&sourceid=chrome&ie=UTF-8#lrd=0x485b96f169862607:0x8b41e03d8f400270,1,,,",https://www.google.com/maps/place/?q=place_id:ChIJByaGafGWW0gRcAJAjz3gQYs
145,Shane Cunningham,Great campus locate beside the River Corrib. Lots of place to eat and easy to get around on foot or by bicycle. They have spent a lot of time and effort renovating the campus over the last 15 years,5.0,5.0,,5 years ago,https://lh5.googleusercontent.com/p/AF1QipOOQJFss1EVujrtrRQwL91HfPzIUgjBDKvnjb_u,https://www.google.com/maps/contrib/105625312306757237394/reviews?hl=en-US&sa=X&ved=2ahUKEwiN2s_v7uP7AhUQF1kFHTzTDAQQvfQBegUIARCHAQ,www.google.com,,University of Galway,299,4.5,"University Rd, Galway, Ireland",ChIJByaGafGWW0gRcAJAjz3gQYs,"https://www.google.com/search?q=nui+galway&rlz=1C1CHBF_enIN962IN962&oq=NUI+Galway&aqs=chrome.0.0i67i355i433j46i67i433j0i20i263i512j46i67i175i199j0i67j0i512j0i67j0i512l3.653j0j7&sourceid=chrome&ie=UTF-8#lrd=0x485b96f169862607:0x8b41e03d8f400270,1,,,",https://www.google.com/maps/place/?q=place_id:ChIJByaGafGWW0gRcAJAjz3gQYs
146,Sagar Arora,"If not as a student, you have to check out the luring architecture of this place as a traveller!",5.0,5.0,,a month ago,,https://www.google.com/maps/contrib/101376646683151111359/reviews?hl=en-US&sa=X&ved=2ahUKEwiN2s_v7uP7AhUQF1kFHTzTDAQQvfQBegUIARDaAQ,www.google.com,,University of Galway,299,4.5,"University Rd, Galway, Ireland",ChIJByaGafGWW0gRcAJAjz3gQYs,"https://www.google.com/search?q=nui+galway&rlz=1C1CHBF_enIN962IN962&oq=NUI+Galway&aqs=chrome.0.0i67i355i433j46i67i433j0i20i263i512j46i67i175i199j0i67j0i512j0i67j0i512l3.653j0j7&sourceid=chrome&ie=UTF-8#lrd=0x485b96f169862607:0x8b41e03d8f400270,1,,,",https://www.google.com/maps/place/?q=place_id:ChIJByaGafGWW0gRcAJAjz3gQYs
147,Soumitra Sinha,"Ranked in top 1% amongst the universities across the globe, this university has one of the greenest buildings in whole Ireland, with so many international students and such a great campus all along the River Corrib, makes this university a great place to enhance your life.",4.0,5.0,,2 years ago,,https://www.google.com/maps/contrib/114390843472472787118/reviews?hl=en-US&sa=X&ved=2ahUKEwiC_4zw7uP7AhWcKlkFHVTzDLEQvfQBegQIARA1,www.google.com,,University of Galway,299,4.5,"University Rd, Galway, Ireland",ChIJByaGafGWW0gRcAJAjz3gQYs,"https://www.google.com/search?q=nui+galway&rlz=1C1CHBF_enIN962IN962&oq=NUI+Galway&aqs=chrome.0.0i67i355i433j46i67i433j0i20i263i512j46i67i175i199j0i67j0i512j0i67j0i512l3.653j0j7&sourceid=chrome&ie=UTF-8#lrd=0x485b96f169862607:0x8b41e03d8f400270,1,,,",https://www.google.com/maps/place/?q=place_id:ChIJByaGafGWW0gRcAJAjz3gQYs
148,Aoife O' Leary,Went to a play dealing with being bullied shocking and disturbing dealing with issues of hate relatable to anyone who went through a difficult childhood of not being accepted by others,4.0,5.0,,4 months ago,,https://www.google.com/maps/contrib/111120487337722925387/reviews?hl=en-US&sa=X&ved=2ahUKEwiN2s_v7uP7AhUQF1kFHTzTDAQQvfQBegUIARDwAQ,www.google.com,,University of Galway,299,4.5,"University Rd, Galway, Ireland",ChIJByaGafGWW0gRcAJAjz3gQYs,"https://www.google.com/search?q=nui+galway&rlz=1C1CHBF_enIN962IN962&oq=NUI+Galway&aqs=chrome.0.0i67i355i433j46i67i433j0i20i263i512j46i67i175i199j0i67j0i512j0i67j0i512l3.653j0j7&sourceid=chrome&ie=UTF-8#lrd=0x485b96f169862607:0x8b41e03d8f400270,1,,,",https://www.google.com/maps/place/?q=place_id:ChIJByaGafGWW0gRcAJAjz3gQYs
149,Kweeveen Campbell,"Great campus, excellent learning done here, good social scene, very safe and secure, helpful staff both academic and support",5.0,5.0,,2 years ago,,https://www.google.com/maps/contrib/105353548728688802855/reviews?hl=en-US&sa=X&ved=2ahUKEwiC_4zw7uP7AhWcKlkFHVTzDLEQvfQBegUIARCjAQ,www.google.com,,University of Galway,299,4.5,"University Rd, Galway, Ireland",ChIJByaGafGWW0gRcAJAjz3gQYs,"https://www.google.com/search?q=nui+galway&rlz=1C1CHBF_enIN962IN962&oq=NUI+Galway&aqs=chrome.0.0i67i355i433j46i67i433j0i20i263i512j46i67i175i199j0i67j0i512j0i67j0i512l3.653j0j7&sourceid=chrome&ie=UTF-8#lrd=0x485b96f169862607:0x8b41e03d8f400270,1,,,",https://www.google.com/maps/place/?q=place_id:ChIJByaGafGWW0gRcAJAjz3gQYs
150,Louis_sullivan 4,Really good atmosphere,5.0,5.0,,5 years ago,,https://www.google.com/maps/contrib/104895751871510344658/reviews?hl=en-US&sa=X&ved=2ahUKEwiL4YTN6-P7AhVlFlkFHahxDYkQvfQBegUIARCCAQ,www.google.com,,South East Technological University,116,4.4,"Cork Rd, Waterford, Ireland",ChIJMUHdEBPEQkgR_nw_8dzwQkA,"https://www.google.com/search?gs_ssp=eJzj4tTP1TcwjC-0KDZg9NItzi8tyVBITSwuUShJTc7Iy8_JT89MTsxRKM3LLEstKs4sqVQoTyxJLUrLL0oBAEnOFU8&q=south+east+technological+university+waterford&rlz=1C1CHBF_enIN962IN962&oq=South+East+Technological+University&aqs=chrome.2.0i355i512j46i512l3j0i512l6.5423j0j9&sourceid=chrome&ie=UTF-8#lrd=0x4842c41310dd4131:0x4042f0dcf13f7cfe,1,,,",https://www.google.com/maps/place/?q=place_id:ChIJMUHdEBPEQkgR_nw_8dzwQkA
151,Bridget Roche,"I am dissapointed with the BSc in Applied Healthcare course , having discovered many of the students on this course would like to do nursing but will never achieve their goal while on this four year course. It is simply a revenue spinner for WIT. Met with Claire Comerford.",1.0,5.0,,a year ago,,https://www.google.com/maps/contrib/114646416195670009062/reviews?hl=en-US&sa=X&ved=2ahUKEwiL4YTN6-P7AhVlFlkFHahxDYkQvfQBegUIARDEAQ,www.google.com,,South East Technological University,116,4.4,"Cork Rd, Waterford, Ireland",ChIJMUHdEBPEQkgR_nw_8dzwQkA,"https://www.google.com/search?gs_ssp=eJzj4tTP1TcwjC-0KDZg9NItzi8tyVBITSwuUShJTc7Iy8_JT89MTsxRKM3LLEstKs4sqVQoTyxJLUrLL0oBAEnOFU8&q=south+east+technological+university+waterford&rlz=1C1CHBF_enIN962IN962&oq=South+East+Technological+University&aqs=chrome.2.0i355i512j46i512l3j0i512l6.5423j0j9&sourceid=chrome&ie=UTF-8#lrd=0x4842c41310dd4131:0x4042f0dcf13f7cfe,1,,,",https://www.google.com/maps/place/?q=place_id:ChIJMUHdEBPEQkgR_nw_8dzwQkA
152,Derek Reilly,"Convenient to find off the motorway, take the old road to avoid the toll. Ample parking when I was there for an after hours (7pm) meeting.",4.0,5.0,,6 years ago,,https://www.google.com/maps/contrib/107243749890214354432/reviews?hl=en-US&sa=X&ved=2ahUKEwikpMPN6-P7AhXRLFkFHWr1D7QQvfQBegQIARAY,www.google.com,,South East Technological University,116,4.4,"Cork Rd, Waterford, Ireland",ChIJMUHdEBPEQkgR_nw_8dzwQkA,"https://www.google.com/search?gs_ssp=eJzj4tTP1TcwjC-0KDZg9NItzi8tyVBITSwuUShJTc7Iy8_JT89MTsxRKM3LLEstKs4sqVQoTyxJLUrLL0oBAEnOFU8&q=south+east+technological+university+waterford&rlz=1C1CHBF_enIN962IN962&oq=South+East+Technological+University&aqs=chrome.2.0i355i512j46i512l3j0i512l6.5423j0j9&sourceid=chrome&ie=UTF-8#lrd=0x4842c41310dd4131:0x4042f0dcf13f7cfe,1,,,",https://www.google.com/maps/place/?q=place_id:ChIJMUHdEBPEQkgR_nw_8dzwQkA
153,damo collier,Do grate work with the young kids,5.0,5.0,,5 years ago,,https://www.google.com/maps/contrib/110299970181762195101/reviews?hl=en-US&sa=X&ved=2ahUKEwikpMPN6-P7AhXRLFkFHWr1D7QQvfQBegUIARDKAQ,www.google.com,,South East Technological University,116,4.4,"Cork Rd, Waterford, Ireland",ChIJMUHdEBPEQkgR_nw_8dzwQkA,"https://www.google.com/search?gs_ssp=eJzj4tTP1TcwjC-0KDZg9NItzi8tyVBITSwuUShJTc7Iy8_JT89MTsxRKM3LLEstKs4sqVQoTyxJLUrLL0oBAEnOFU8&q=south+east+technological+university+waterford&rlz=1C1CHBF_enIN962IN962&oq=South+East+Technological+University&aqs=chrome.2.0i355i512j46i512l3j0i512l6.5423j0j9&sourceid=chrome&ie=UTF-8#lrd=0x4842c41310dd4131:0x4042f0dcf13f7cfe,1,,,",https://www.google.com/maps/place/?q=place_id:ChIJMUHdEBPEQkgR_nw_8dzwQkA
154,sergiy moskalenko,Very popular place for young people who cary on studying. Thera so many facilities for students also accommodation. Good big parking spaces.,5.0,5.0,,a year ago,,https://www.google.com/maps/contrib/113231218774756449993/reviews?hl=en-US&sa=X&ved=2ahUKEwiL4YTN6-P7AhVlFlkFHahxDYkQvfQBegUIARCYAQ,www.google.com,,South East Technological University,116,4.4,"Cork Rd, Waterford, Ireland",ChIJMUHdEBPEQkgR_nw_8dzwQkA,"https://www.google.com/search?gs_ssp=eJzj4tTP1TcwjC-0KDZg9NItzi8tyVBITSwuUShJTc7Iy8_JT89MTsxRKM3LLEstKs4sqVQoTyxJLUrLL0oBAEnOFU8&q=south+east+technological+university+waterford&rlz=1C1CHBF_enIN962IN962&oq=South+East+Technological+University&aqs=chrome.2.0i355i512j46i512l3j0i512l6.5423j0j9&sourceid=chrome&ie=UTF-8#lrd=0x4842c41310dd4131:0x4042f0dcf13f7cfe,1,,,",https://www.google.com/maps/place/?q=place_id:ChIJMUHdEBPEQkgR_nw_8dzwQkA
155,Deeksha,I have done my masters here. Faculties are so helpful and it's awesome place to study and grow yourself.,5.0,5.0,,9 months ago,,https://www.google.com/maps/contrib/116833439454037073546/reviews?hl=en-US&sa=X&ved=2ahUKEwiL4YTN6-P7AhVlFlkFHahxDYkQvfQBegUIARDwAQ,www.google.com,,South East Technological University,116,4.4,"Cork Rd, Waterford, Ireland",ChIJMUHdEBPEQkgR_nw_8dzwQkA,"https://www.google.com/search?gs_ssp=eJzj4tTP1TcwjC-0KDZg9NItzi8tyVBITSwuUShJTc7Iy8_JT89MTsxRKM3LLEstKs4sqVQoTyxJLUrLL0oBAEnOFU8&q=south+east+technological+university+waterford&rlz=1C1CHBF_enIN962IN962&oq=South+East+Technological+University&aqs=chrome.2.0i355i512j46i512l3j0i512l6.5423j0j9&sourceid=chrome&ie=UTF-8#lrd=0x4842c41310dd4131:0x4042f0dcf13f7cfe,1,,,",https://www.google.com/maps/place/?q=place_id:ChIJMUHdEBPEQkgR_nw_8dzwQkA
156,Peter Boyd,Very nice facilities.,5.0,5.0,,3 months ago,,https://www.google.com/maps/contrib/115065807453604486343/reviews?hl=en-US&sa=X&ved=2ahUKEwiL4YTN6-P7AhVlFlkFHahxDYkQvfQBegUIARCcAg,www.google.com,,South East Technological University,116,4.4,"Cork Rd, Waterford, Ireland",ChIJMUHdEBPEQkgR_nw_8dzwQkA,"https://www.google.com/search?gs_ssp=eJzj4tTP1TcwjC-0KDZg9NItzi8tyVBITSwuUShJTc7Iy8_JT89MTsxRKM3LLEstKs4sqVQoTyxJLUrLL0oBAEnOFU8&q=south+east+technological+university+waterford&rlz=1C1CHBF_enIN962IN962&oq=South+East+Technological+University&aqs=chrome.2.0i355i512j46i512l3j0i512l6.5423j0j9&sourceid=chrome&ie=UTF-8#lrd=0x4842c41310dd4131:0x4042f0dcf13f7cfe,1,,,",https://www.google.com/maps/place/?q=place_id:ChIJMUHdEBPEQkgR_nw_8dzwQkA
157,Bulat Nakisbekov,One of the best Institute in whole Europe! Have finished in 2019 Electronic Engineering BEng. It was fantastic!,5.0,5.0,,10 months ago,,https://www.google.com/maps/contrib/102997698525448473702/reviews?hl=en-US&sa=X&ved=2ahUKEwiL4YTN6-P7AhVlFlkFHahxDYkQvfQBegUIARDaAQ,www.google.com,,South East Technological University,116,4.4,"Cork Rd, Waterford, Ireland",ChIJMUHdEBPEQkgR_nw_8dzwQkA,"https://www.google.com/search?gs_ssp=eJzj4tTP1TcwjC-0KDZg9NItzi8tyVBITSwuUShJTc7Iy8_JT89MTsxRKM3LLEstKs4sqVQoTyxJLUrLL0oBAEnOFU8&q=south+east+technological+university+waterford&rlz=1C1CHBF_enIN962IN962&oq=South+East+Technological+University&aqs=chrome.2.0i355i512j46i512l3j0i512l6.5423j0j9&sourceid=chrome&ie=UTF-8#lrd=0x4842c41310dd4131:0x4042f0dcf13f7cfe,1,,,",https://www.google.com/maps/place/?q=place_id:ChIJMUHdEBPEQkgR_nw_8dzwQkA
158,Liam Heffernan,My Alma Mater a Gr8 place 2 be educated 😍,5.0,5.0,,10 months ago,,https://www.google.com/maps/contrib/118155103916228965549/reviews?hl=en-US&sa=X&ved=2ahUKEwikpMPN6-P7AhXRLFkFHWr1D7QQvfQBegQIARBa,www.google.com,,South East Technological University,116,4.4,"Cork Rd, Waterford, Ireland",ChIJMUHdEBPEQkgR_nw_8dzwQkA,"https://www.google.com/search?gs_ssp=eJzj4tTP1TcwjC-0KDZg9NItzi8tyVBITSwuUShJTc7Iy8_JT89MTsxRKM3LLEstKs4sqVQoTyxJLUrLL0oBAEnOFU8&q=south+east+technological+university+waterford&rlz=1C1CHBF_enIN962IN962&oq=South+East+Technological+University&aqs=chrome.2.0i355i512j46i512l3j0i512l6.5423j0j9&sourceid=chrome&ie=UTF-8#lrd=0x4842c41310dd4131:0x4042f0dcf13f7cfe,1,,,",https://www.google.com/maps/place/?q=place_id:ChIJMUHdEBPEQkgR_nw_8dzwQkA
159,claire ryan,Great campus and lots to study here,4.0,5.0,,5 years ago,,https://www.google.com/maps/contrib/109253919400939367572/reviews?hl=en-US&sa=X&ved=2ahUKEwikpMPN6-P7AhXRLFkFHWr1D7QQvfQBegUIARCcAQ,www.google.com,,South East Technological University,116,4.4,"Cork Rd, Waterford, Ireland",ChIJMUHdEBPEQkgR_nw_8dzwQkA,"https://www.google.com/search?gs_ssp=eJzj4tTP1TcwjC-0KDZg9NItzi8tyVBITSwuUShJTc7Iy8_JT89MTsxRKM3LLEstKs4sqVQoTyxJLUrLL0oBAEnOFU8&q=south+east+technological+university+waterford&rlz=1C1CHBF_enIN962IN962&oq=South+East+Technological+University&aqs=chrome.2.0i355i512j46i512l3j0i512l6.5423j0j9&sourceid=chrome&ie=UTF-8#lrd=0x4842c41310dd4131:0x4042f0dcf13f7cfe,1,,,",https://www.google.com/maps/place/?q=place_id:ChIJMUHdEBPEQkgR_nw_8dzwQkA
160,Mark Campbell,We found love in a hopeless place,5.0,5.0,,a year ago,https://lh5.googleusercontent.com/p/AF1QipP9suDSlgXuWOp-DoLq73Bl7L5RgLJko9ueKFro,https://www.google.com/maps/contrib/105681132688698777223/reviews?hl=en-US&sa=X&ved=2ahUKEwikpMPN6-P7AhXRLFkFHWr1D7QQvfQBegUIARCyAQ,www.google.com,,South East Technological University,116,4.4,"Cork Rd, Waterford, Ireland",ChIJMUHdEBPEQkgR_nw_8dzwQkA,"https://www.google.com/search?gs_ssp=eJzj4tTP1TcwjC-0KDZg9NItzi8tyVBITSwuUShJTc7Iy8_JT89MTsxRKM3LLEstKs4sqVQoTyxJLUrLL0oBAEnOFU8&q=south+east+technological+university+waterford&rlz=1C1CHBF_enIN962IN962&oq=South+East+Technological+University&aqs=chrome.2.0i355i512j46i512l3j0i512l6.5423j0j9&sourceid=chrome&ie=UTF-8#lrd=0x4842c41310dd4131:0x4042f0dcf13f7cfe,1,,,",https://www.google.com/maps/place/?q=place_id:ChIJMUHdEBPEQkgR_nw_8dzwQkA
161,Mickey Marks,Pleasant Walk around the College it's very well kept and is busy all Year Round,5.0,5.0,,a year ago,,https://www.google.com/maps/contrib/115719439303765476307/reviews?hl=en-US&sa=X&ved=2ahUKEwikpMPN6-P7AhXRLFkFHWr1D7QQvfQBegQIARAC,www.google.com,,South East Technological University,116,4.4,"Cork Rd, Waterford, Ireland",ChIJMUHdEBPEQkgR_nw_8dzwQkA,"https://www.google.com/search?gs_ssp=eJzj4tTP1TcwjC-0KDZg9NItzi8tyVBITSwuUShJTc7Iy8_JT89MTsxRKM3LLEstKs4sqVQoTyxJLUrLL0oBAEnOFU8&q=south+east+technological+university+waterford&rlz=1C1CHBF_enIN962IN962&oq=South+East+Technological+University&aqs=chrome.2.0i355i512j46i512l3j0i512l6.5423j0j9&sourceid=chrome&ie=UTF-8#lrd=0x4842c41310dd4131:0x4042f0dcf13f7cfe,1,,,",https://www.google.com/maps/place/?q=place_id:ChIJMUHdEBPEQkgR_nw_8dzwQkA
