,Logical_quotient_rating,i_get_stressed_out_easily,coding_skills_rating,public_speaking_points,i_am_always_prepared,i_follow_a_schedule,i_am_quick_to_understand_things,i_am_full_of_ideas,i_start_conversations,do_you_like_sports,entrepreneurial_mindset,tendency_to_worry,self_learning_capability,Extra_courses_did,Taken_inputs_from_seniors_or_elders,reading_and_writing_skills,memory_capability_score,worked_in_teams_ever,Introvert,Suggested_Job_Role,B_hard worker,B_smart worker
1878,7,2,0,9,5,1,5,0,8,0,1,0,0,1,0,2,2,0,1,Human Resources,1,0
1879,8,0,8,3,1,3,8,0,1,1,1,1,0,1,1,0,2,1,0,Human Resources,1,0
1880,5,2,8,0,2,6,3,6,1,0,1,0,0,1,1,2,2,0,0,Human Resources,1,0
1881,6,4,4,1,3,4,6,7,3,0,0,1,0,0,1,0,1,0,1,Human Resources,1,0
1882,2,2,9,9,8,1,5,7,2,1,0,1,0,1,1,2,1,1,0,Human Resources,0,1
1883,1,3,9,0,6,4,4,8,2,1,0,0,0,0,0,1,1,0,1,Human Resources,0,1
1884,5,7,5,8,1,3,5,9,0,0,1,0,0,0,1,1,1,1,1,Human Resources,1,0
1885,6,2,7,8,0,3,8,6,0,0,1,0,1,0,1,0,1,1,0,Human Resources,1,0
1886,7,7,6,7,3,5,8,9,7,1,0,1,0,1,0,0,1,1,0,Human Resources,1,0
1887,4,7,2,5,8,2,8,4,5,0,0,0,1,1,1,2,0,0,0,Human Resources,1,0
1888,3,2,8,3,5,3,4,3,0,1,1,0,1,1,0,1,2,1,0,Human Resources,1,0
1889,6,8,4,3,2,3,2,3,5,0,0,0,0,0,0,2,0,0,1,Human Resources,0,1
1890,7,8,5,9,8,0,4,5,9,0,0,0,1,1,1,1,1,1,0,Human Resources,1,0
1891,8,9,2,3,0,8,4,4,8,1,1,1,1,0,0,2,1,1,0,Human Resources,0,1
1892,0,4,5,9,0,6,4,2,2,0,1,0,0,1,1,0,1,0,1,Human Resources,1,0
1893,2,9,6,2,1,7,2,3,0,0,1,0,1,1,0,2,0,0,1,Human Resources,0,1
1894,7,6,8,7,3,1,9,0,1,0,0,0,0,1,0,2,2,0,0,Human Resources,1,0
1895,8,7,6,6,3,4,0,6,8,1,1,0,1,1,1,0,2,0,0,Human Resources,1,0
1896,1,3,4,1,4,8,7,8,4,1,0,0,1,1,1,1,2,1,1,Human Resources,0,1
1897,5,0,7,5,0,2,5,8,6,1,1,0,1,1,1,1,0,1,0,Human Resources,1,0
1898,5,4,8,2,2,8,8,3,6,0,1,1,1,0,1,0,2,1,1,Human Resources,0,1
1899,3,5,8,7,2,5,4,1,2,0,1,0,1,0,0,0,0,1,0,Human Resources,1,0
1900,2,4,6,5,4,6,9,4,9,1,1,1,0,1,0,0,1,0,0,Human Resources,1,0
1901,6,6,9,7,9,6,4,7,2,0,1,1,0,0,0,1,2,0,1,Human Resources,1,0
1902,4,2,3,4,3,7,0,0,1,0,0,1,0,0,1,1,0,1,0,Human Resources,0,1
1903,5,6,9,4,4,3,8,1,0,0,1,0,1,0,1,2,1,0,1,Human Resources,1,0
1904,5,6,2,9,6,7,9,3,7,0,0,0,0,0,0,0,0,1,0,Human Resources,1,0
1905,8,4,2,2,8,7,7,6,4,1,0,0,1,1,0,0,2,1,0,Human Resources,0,1
1906,1,0,7,0,8,1,0,6,3,1,0,0,0,0,1,1,0,1,0,Human Resources,0,1
1907,8,0,7,1,6,9,7,7,2,1,0,1,0,1,1,1,1,1,0,Human Resources,1,0
1908,5,8,4,2,9,1,9,5,5,1,0,1,0,1,1,2,0,1,0,Human Resources,1,0
1909,2,1,8,5,9,5,5,1,9,0,1,1,0,1,0,2,0,0,0,Human Resources,0,1
1910,5,0,2,8,7,7,0,0,0,0,0,1,0,1,0,0,0,0,0,Human Resources,1,0
1911,6,8,7,2,8,2,2,5,8,0,0,1,0,1,1,0,0,0,1,Human Resources,1,0
1912,9,9,4,7,1,0,4,8,8,0,0,1,0,1,1,1,2,0,1,Human Resources,1,0
1913,4,3,9,8,0,1,4,2,4,0,1,0,0,1,1,0,1,1,1,Human Resources,0,1
1914,9,6,0,7,2,5,9,6,7,0,0,0,1,1,1,2,0,1,0,Human Resources,1,0
1915,1,0,1,8,6,0,3,2,3,1,0,1,0,0,1,2,2,0,0,Human Resources,1,0
1916,1,6,3,9,5,9,2,2,4,0,0,0,1,1,1,2,1,1,1,Human Resources,1,0
1917,3,0,9,1,4,8,7,5,1,0,0,0,0,0,1,2,2,0,1,Human Resources,0,1
1918,6,4,0,4,0,8,7,9,9,1,0,0,1,1,1,0,1,1,0,Human Resources,0,1
1919,9,4,2,3,7,6,2,0,8,0,0,0,1,1,0,1,0,0,1,Human Resources,0,1
1920,7,9,7,6,6,8,6,0,6,0,0,0,0,1,0,0,2,1,0,Human Resources,0,1
1921,5,5,3,6,5,1,2,0,5,0,1,1,0,1,0,2,1,1,0,Human Resources,1,0
1922,4,1,2,8,7,7,8,3,2,1,1,1,0,1,1,2,0,0,0,Human Resources,1,0
1923,6,7,0,9,2,4,4,2,9,0,1,1,1,1,0,2,2,1,1,Human Resources,1,0
1924,2,6,7,4,9,6,0,7,6,1,1,1,1,1,0,2,2,0,0,Human Resources,0,1
1925,6,0,8,6,6,9,4,8,1,1,1,1,0,0,0,2,1,0,0,Human Resources,1,0
1926,9,1,0,7,6,5,0,0,8,0,1,1,1,0,1,1,0,0,0,Human Resources,1,0
1927,9,9,5,7,4,1,3,9,3,0,1,0,1,0,1,1,0,1,0,Human Resources,1,0
1928,9,1,3,8,7,7,5,8,3,1,0,0,1,1,0,0,0,0,1,Human Resources,0,1
1929,8,0,1,2,2,5,0,8,7,1,0,0,0,0,0,0,1,0,1,Human Resources,0,1
1930,8,5,5,6,1,1,3,6,7,1,1,0,0,1,1,2,0,1,0,Human Resources,1,0
1931,2,1,5,6,0,3,3,1,9,1,0,1,0,1,0,2,2,1,0,Human Resources,1,0
1932,7,3,6,4,3,6,4,4,3,0,1,1,1,1,0,1,0,0,1,Human Resources,1,0
1933,6,3,0,8,1,9,9,1,2,1,1,1,1,0,1,0,1,1,1,Human Resources,1,0
1934,8,0,4,6,8,2,9,8,5,0,1,0,1,0,1,0,2,1,0,Human Resources,0,1
1935,6,2,9,1,5,9,5,1,1,0,1,1,0,0,1,1,0,0,0,Human Resources,0,1
1936,8,8,2,2,4,4,9,6,5,1,1,0,1,0,0,1,1,0,0,Human Resources,0,1
1937,1,1,9,7,5,0,9,0,9,1,0,1,1,1,1,0,2,0,1,Human Resources,1,0
1938,3,3,4,5,7,2,0,8,2,1,0,1,0,0,0,2,2,1,0,Human Resources,0,1
1939,0,9,1,9,7,6,0,1,8,1,1,1,1,0,1,0,2,0,0,Human Resources,1,0
1940,8,6,2,0,6,7,7,3,5,1,0,1,1,1,1,1,1,1,1,Human Resources,0,1
1941,8,7,2,6,4,5,7,0,1,0,0,0,0,0,0,2,1,1,1,Human Resources,0,1
1942,2,5,2,4,2,4,5,9,3,1,0,0,1,1,0,0,1,1,1,Human Resources,0,1
1943,7,2,5,2,4,2,8,3,1,1,1,1,1,0,1,0,0,0,1,Human Resources,1,0
1944,0,6,9,6,2,7,4,3,3,0,0,0,1,1,0,0,0,0,1,Human Resources,1,0
1945,9,2,8,9,3,5,4,1,9,0,1,0,0,1,1,2,1,0,0,Human Resources,0,1
1946,0,5,6,2,1,9,0,2,9,0,1,0,1,1,1,2,0,1,0,Human Resources,1,0
1947,9,3,3,6,9,9,1,8,5,0,1,0,1,0,1,1,2,1,1,Human Resources,0,1
1948,0,8,6,3,0,9,7,1,8,1,1,0,1,0,0,0,0,1,0,Human Resources,0,1
1949,8,0,3,4,9,0,8,8,2,1,1,0,0,1,1,2,2,0,0,Human Resources,1,0
1950,3,1,6,2,9,7,1,2,7,1,1,0,1,0,0,1,2,0,1,Human Resources,0,1
1951,0,1,7,6,4,9,7,0,5,0,1,0,0,1,0,0,2,0,0,Human Resources,1,0
1952,5,7,9,7,4,3,3,2,6,1,1,1,1,0,1,1,1,0,1,Human Resources,1,0
1953,8,1,9,0,1,9,0,2,8,0,1,0,1,1,0,1,1,1,0,Human Resources,1,0
1954,3,1,3,3,7,4,7,0,7,1,0,0,0,1,0,0,2,1,0,Human Resources,1,0
1955,8,1,8,6,5,8,6,0,9,1,1,1,1,0,1,2,1,1,0,Human Resources,1,0
1956,9,6,5,9,0,0,7,0,8,0,1,0,1,1,1,0,1,0,1,Human Resources,1,0
1957,1,2,2,2,4,2,6,2,7,0,1,1,0,1,1,1,1,1,1,Human Resources,1,0
1958,0,4,8,2,9,3,3,3,9,0,1,1,1,0,1,2,1,0,0,Human Resources,1,0
1959,6,9,8,6,8,9,5,0,2,0,1,0,1,1,1,2,2,0,0,Human Resources,1,0
1960,5,7,1,7,7,1,1,7,8,1,0,1,1,1,0,1,2,0,1,Human Resources,1,0
1961,0,0,4,4,0,3,3,5,0,0,1,0,0,1,1,1,1,1,0,Human Resources,0,1
1962,4,5,3,8,1,2,1,7,2,0,0,0,0,1,0,2,0,0,1,Human Resources,1,0
1963,1,4,4,8,9,1,2,0,3,0,1,1,0,1,1,2,1,0,0,Human Resources,0,1
1964,1,3,8,8,6,6,2,3,2,0,0,0,1,0,0,1,1,1,0,Human Resources,1,0
1965,0,9,0,6,3,3,4,5,1,0,0,0,0,1,0,1,1,0,1,Human Resources,1,0
1966,1,0,1,1,8,5,9,2,8,1,1,0,0,0,1,0,0,0,0,Human Resources,0,1
1967,1,7,3,4,5,8,5,6,8,1,1,1,0,0,1,0,1,0,1,Human Resources,0,1
1968,0,5,4,2,7,0,0,0,0,1,1,0,1,1,0,0,1,1,0,Human Resources,1,0
1969,4,5,1,8,3,7,8,6,9,1,0,0,1,0,0,2,0,1,1,Human Resources,1,0
1970,9,2,5,6,1,2,0,8,9,1,1,1,0,0,0,0,2,1,1,Human Resources,0,1
1971,8,5,8,3,6,1,8,3,1,1,0,0,0,1,0,2,0,1,1,Human Resources,0,1
1972,5,2,2,4,5,4,7,4,3,0,1,0,1,0,0,2,0,1,0,Human Resources,1,0
1973,1,2,7,4,3,4,9,8,1,1,1,1,1,0,0,0,0,1,1,Human Resources,0,1
1974,4,4,2,1,9,7,8,2,5,1,0,1,1,1,1,1,1,1,1,Human Resources,1,0
1975,9,5,7,5,3,7,0,9,5,0,0,1,0,0,0,2,2,0,0,Human Resources,0,1
1976,2,6,6,8,0,8,3,0,6,1,0,0,1,1,0,1,1,0,0,Human Resources,1,0
1977,0,5,0,9,9,0,9,9,5,0,0,0,0,1,1,1,2,0,1,Human Resources,0,1
1978,1,4,6,3,3,3,5,5,7,1,0,0,1,0,1,1,1,0,1,Human Resources,0,1
1979,6,6,9,1,9,0,7,3,6,0,0,0,1,0,1,2,1,0,0,Human Resources,0,1
1980,7,8,5,0,9,0,0,0,6,1,0,1,1,1,1,1,2,1,1,Human Resources,0,1
1981,8,8,7,0,6,7,1,1,3,0,0,1,0,1,0,2,0,1,0,Human Resources,1,0
1982,9,0,9,5,0,5,8,0,3,1,0,0,0,1,1,2,2,0,0,Human Resources,1,0
1983,5,8,3,9,7,9,6,5,4,1,1,1,0,1,0,0,1,0,1,Human Resources,0,1
1984,6,6,7,5,7,4,3,8,1,0,0,0,0,0,0,1,1,1,1,Human Resources,1,0
1985,4,8,4,5,3,5,5,6,7,0,0,0,0,1,1,1,2,1,1,Human Resources,1,0
1986,5,4,7,2,1,9,7,2,9,0,1,1,0,1,0,0,1,0,0,Human Resources,1,0
1987,8,7,7,0,5,7,4,1,7,0,0,1,1,1,0,1,0,1,0,Human Resources,0,1
1988,6,7,4,6,7,0,9,2,3,0,1,0,1,1,1,1,0,1,0,Human Resources,0,1
1989,8,7,7,2,7,8,1,9,5,1,0,0,0,1,1,1,1,0,0,Human Resources,0,1
1990,2,0,1,0,8,4,3,0,4,1,0,0,0,1,0,2,2,0,1,Human Resources,0,1
1991,1,8,8,4,9,1,7,5,1,0,0,0,0,0,0,2,2,1,0,Human Resources,1,0
1992,7,2,9,2,9,4,6,1,4,1,0,0,1,1,1,0,0,1,0,Human Resources,0,1
1993,3,0,2,8,4,1,5,9,7,1,1,0,0,1,1,2,0,0,1,Human Resources,0,1
1994,6,0,6,1,2,3,0,0,4,1,0,0,0,1,1,0,0,1,1,Human Resources,0,1
1995,0,0,1,7,7,1,4,4,4,1,0,0,0,1,0,0,2,1,1,Human Resources,1,0
1996,8,1,6,4,1,9,6,0,4,0,1,0,0,1,1,2,0,1,0,Human Resources,0,1
1997,6,8,7,4,3,3,5,5,4,1,1,0,1,0,0,1,2,1,0,Human Resources,1,0
1998,8,6,2,2,7,6,4,6,4,1,0,1,1,0,1,2,2,0,1,Human Resources,0,1
1999,2,5,5,5,7,0,9,7,2,1,0,0,1,0,0,1,1,1,0,Human Resources,0,1
2000,2,5,3,7,4,9,2,0,5,1,1,1,0,1,0,1,1,1,1,Human Resources,0,1
2001,2,8,0,2,5,5,7,1,1,1,1,1,0,0,0,1,0,1,0,Human Resources,0,1
2002,5,2,4,3,5,3,6,1,7,0,0,1,1,0,0,2,2,0,1,Human Resources,0,1
2003,3,2,4,9,1,9,0,2,0,0,1,1,1,0,1,0,2,0,0,Human Resources,1,0
2004,7,7,4,8,4,9,8,5,6,0,1,1,0,1,0,2,1,1,1,Human Resources,0,1
2005,9,1,6,9,7,5,4,9,4,0,0,1,0,0,0,2,0,0,1,Human Resources,0,1
2006,1,0,4,6,1,2,7,4,1,0,1,1,1,1,0,1,2,0,1,Human Resources,0,1
2007,8,1,8,8,3,1,3,8,3,1,0,1,1,1,1,1,1,0,1,Human Resources,0,1
2008,7,2,0,9,3,8,4,3,9,0,0,0,1,1,0,1,1,0,1,Human Resources,1,0
2009,7,0,7,8,9,5,3,1,0,0,1,1,0,1,1,0,2,0,0,Human Resources,0,1
2010,0,3,3,7,7,5,3,3,1,0,1,0,1,0,1,0,2,1,0,Human Resources,0,1
2011,7,0,6,1,7,2,3,4,9,0,0,1,0,1,1,2,2,0,0,Human Resources,0,1
2012,7,4,0,5,5,0,2,7,3,1,1,1,0,1,0,0,1,1,0,Human Resources,0,1
2013,2,3,9,3,2,7,6,2,8,0,1,0,1,1,0,0,2,0,0,Human Resources,1,0
2014,0,5,3,7,6,6,7,8,2,0,1,0,0,1,1,0,1,0,0,Human Resources,1,0
2015,5,8,8,8,8,0,6,7,4,1,1,0,0,1,0,1,0,0,1,Human Resources,0,1
2016,2,4,2,7,9,4,8,3,7,1,1,1,1,0,1,2,0,0,0,Human Resources,0,1
2017,9,7,5,7,2,0,7,7,1,0,0,1,1,0,1,2,0,1,0,Human Resources,0,1
2018,6,9,8,1,7,2,1,8,5,0,0,1,1,1,0,1,1,0,0,Human Resources,0,1
2019,3,7,8,7,7,9,4,5,0,0,0,0,1,1,1,2,0,1,0,Human Resources,0,1
2020,7,7,3,6,7,6,0,6,3,1,0,0,1,0,1,2,0,0,1,Human Resources,0,1
2021,5,6,0,8,0,3,9,6,0,1,0,1,1,1,1,0,2,0,0,Human Resources,0,1
2022,5,8,0,8,0,7,6,3,0,1,1,0,1,0,0,1,2,0,0,Human Resources,1,0
2023,7,3,0,7,5,2,1,0,6,0,1,0,1,1,0,1,2,0,1,Human Resources,0,1
2024,2,2,1,6,6,9,0,8,2,0,0,1,1,1,0,2,1,1,1,Human Resources,1,0
2025,6,1,1,8,0,0,8,3,4,1,1,1,1,0,0,2,0,0,1,Human Resources,1,0
2026,5,8,8,9,1,5,7,6,8,0,1,1,1,0,1,0,2,1,1,Human Resources,1,0
2027,2,7,1,6,3,5,8,5,8,0,0,1,0,1,0,2,1,1,1,Human Resources,1,0
2028,3,3,9,5,3,8,5,9,3,1,1,1,1,0,0,1,2,1,1,Human Resources,1,0
2029,3,5,2,2,2,9,7,3,1,0,0,1,0,1,0,0,0,0,1,Human Resources,0,1
2030,0,3,9,2,2,7,3,2,3,1,0,1,0,1,1,0,1,1,0,Human Resources,1,0
2031,7,5,2,1,5,3,1,5,8,1,0,0,0,1,1,1,2,0,1,Human Resources,0,1
2032,8,3,5,7,4,7,2,5,0,0,1,1,0,1,0,1,2,1,0,Human Resources,0,1
2033,9,2,5,0,6,4,4,3,1,1,0,0,0,1,0,1,2,0,1,Human Resources,1,0
2034,2,6,5,1,5,5,5,3,3,1,1,1,1,0,0,0,1,1,1,Human Resources,0,1
2035,1,1,3,2,6,0,8,1,0,0,1,1,0,1,0,0,0,0,0,Human Resources,0,1
2036,5,6,9,6,3,9,9,8,7,1,1,0,0,1,1,1,0,1,1,Human Resources,0,1
2037,3,5,2,5,9,9,6,5,6,0,0,1,0,1,1,1,1,1,1,Human Resources,0,1
2038,0,7,0,3,8,5,6,9,3,1,1,1,0,1,0,1,1,1,0,Human Resources,0,1
2039,4,3,9,2,3,0,9,5,2,1,1,0,1,1,1,1,2,0,0,Human Resources,1,0
2040,7,1,6,0,5,1,9,6,7,0,0,0,1,1,1,1,2,0,1,Human Resources,1,0
2041,1,5,5,2,1,3,8,0,9,0,1,1,0,0,1,2,0,1,0,Human Resources,0,1
2042,5,8,2,0,2,2,4,5,8,0,1,1,0,0,1,1,1,0,1,Human Resources,1,0
2043,9,1,3,9,0,9,9,8,7,0,1,0,0,1,1,2,0,0,0,Human Resources,0,1
2044,8,6,7,7,1,6,7,2,1,0,0,0,0,0,1,2,0,0,1,Human Resources,1,0
2045,4,7,2,8,0,5,0,5,2,0,0,0,0,0,0,1,2,0,1,Human Resources,0,1
2046,1,8,0,5,2,5,1,1,9,0,1,0,1,1,1,2,2,1,1,Human Resources,0,1
2047,2,5,9,2,3,9,1,1,7,0,0,0,0,1,0,2,2,1,1,Human Resources,1,0
2048,4,7,1,1,2,9,3,9,1,0,0,1,1,0,0,2,1,0,1,Human Resources,0,1
2049,0,0,7,1,8,5,0,9,4,1,1,1,1,1,1,1,1,1,0,Human Resources,1,0
2050,3,7,0,6,7,5,1,1,3,1,1,0,0,1,0,2,0,1,1,Human Resources,0,1
2051,0,9,0,6,0,2,1,7,9,1,1,1,0,0,1,1,0,1,0,Human Resources,0,1
2052,6,4,1,2,2,5,3,2,0,1,1,0,1,1,0,1,1,0,0,Human Resources,0,1
2053,6,3,2,9,1,5,6,6,5,1,0,0,1,1,0,2,0,0,0,Human Resources,1,0
2054,3,2,1,1,3,1,1,3,7,1,1,1,0,0,0,1,2,1,1,Human Resources,1,0
2055,0,6,3,1,0,1,1,7,4,1,0,0,1,1,0,1,1,1,0,Human Resources,0,1
2056,1,5,7,0,4,7,4,2,5,1,0,1,0,1,1,0,0,0,0,Human Resources,1,0
2057,1,3,8,5,7,3,2,4,0,0,1,0,1,1,0,0,1,0,0,Human Resources,1,0
2058,6,4,4,5,8,8,1,0,3,0,1,1,0,1,0,2,1,0,1,Human Resources,0,1
2059,1,1,8,0,8,7,5,9,0,0,0,1,0,0,1,0,0,1,0,Human Resources,0,1
2060,4,1,2,6,6,8,3,1,6,1,1,1,1,1,0,0,0,1,1,Human Resources,0,1
2061,8,6,4,3,8,0,0,6,9,0,1,0,1,0,1,1,0,0,0,Human Resources,1,0
2062,7,1,1,0,0,2,2,2,3,0,1,1,1,0,1,0,1,1,0,Human Resources,0,1
2063,3,5,9,3,4,4,6,5,0,0,0,1,1,1,1,0,0,0,1,Human Resources,1,0
2064,6,9,1,5,8,4,9,5,3,1,1,0,1,0,1,2,1,0,0,Human Resources,1,0
2065,9,9,6,0,2,6,9,8,1,0,1,1,0,0,0,0,1,0,0,Human Resources,1,0
2066,4,6,8,9,5,2,9,9,8,0,1,1,0,0,0,0,0,0,1,Human Resources,1,0
2067,0,6,0,9,1,8,4,8,6,0,1,0,1,0,1,2,2,1,0,Human Resources,1,0
2068,6,7,0,2,7,9,6,8,4,1,0,1,1,1,0,0,0,0,0,Human Resources,0,1
2069,4,3,5,7,9,1,8,7,0,1,1,1,1,0,0,2,0,1,1,Human Resources,1,0
2070,8,3,6,5,3,0,3,9,4,1,0,0,0,1,0,1,2,0,1,Human Resources,1,0
2071,1,8,4,7,7,4,7,8,2,0,0,1,0,0,0,0,1,1,0,Human Resources,1,0
2072,5,0,8,8,9,7,3,0,0,0,1,1,0,0,0,2,2,0,1,Human Resources,0,1
2073,0,5,6,1,3,8,8,9,1,1,1,0,1,0,1,2,1,1,0,Human Resources,0,1
2074,3,1,3,9,0,4,7,7,8,1,1,1,1,1,0,2,0,0,0,Human Resources,1,0
2075,7,1,4,0,8,2,4,7,8,1,0,0,1,1,1,1,1,1,0,Human Resources,1,0
2076,6,2,0,7,4,2,9,9,5,1,1,0,0,1,1,0,0,1,0,Human Resources,1,0
2077,0,4,2,1,4,1,0,0,7,1,1,0,0,0,1,0,0,0,0,Human Resources,0,1
2078,2,9,7,5,2,8,2,2,8,1,1,1,0,1,1,1,2,1,0,Human Resources,0,1
2079,9,2,5,1,5,4,9,6,2,0,0,0,1,0,1,1,1,0,0,Human Resources,0,1
2080,0,6,8,5,9,9,8,9,4,1,1,1,0,1,0,2,2,0,0,Human Resources,1,0
2081,0,2,3,2,5,4,7,4,2,1,1,1,0,1,1,2,1,1,1,Human Resources,0,1
2082,3,3,4,6,9,4,2,1,8,0,0,1,1,1,0,0,0,0,1,Human Resources,0,1
2083,3,0,0,4,8,7,2,8,2,1,0,1,1,0,1,2,2,1,1,Human Resources,1,0
2084,7,8,0,2,8,2,7,3,9,1,0,1,1,0,0,2,0,1,0,Human Resources,0,1
2085,8,2,0,4,3,0,0,3,6,0,1,0,0,0,0,2,2,1,1,Human Resources,1,0
2086,8,8,6,6,7,4,7,2,2,1,0,0,0,0,1,1,2,0,1,Human Resources,1,0
2087,7,7,9,6,4,5,4,9,6,0,0,1,1,0,0,2,0,0,1,Human Resources,0,1
2088,4,4,4,1,5,5,6,5,5,1,0,1,1,1,0,2,2,0,1,Human Resources,1,0
2089,9,2,8,5,2,8,8,1,1,0,0,1,0,0,1,1,1,0,0,Human Resources,1,0
2090,5,5,9,1,2,9,5,0,8,1,0,0,0,1,0,2,0,0,0,Human Resources,1,0
2091,0,6,9,4,6,2,5,9,2,1,1,1,0,1,0,2,1,0,0,Human Resources,1,0
2092,2,3,4,3,3,8,2,3,2,0,1,1,1,0,0,0,1,0,1,Human Resources,0,1
2093,0,3,1,0,3,4,2,6,5,1,0,1,1,1,1,0,2,0,1,Human Resources,0,1
2094,4,9,8,4,0,4,4,1,3,0,0,1,0,1,1,1,0,0,1,Human Resources,1,0
2095,8,0,2,8,2,4,4,0,3,0,0,0,1,1,1,2,2,0,1,Human Resources,0,1
2096,6,8,4,6,1,9,0,5,6,1,0,0,1,1,1,2,2,1,0,Human Resources,0,1
2097,5,3,4,4,3,5,8,9,7,1,1,1,1,0,1,1,1,0,0,Human Resources,1,0
2098,8,9,2,8,5,0,5,0,6,0,1,1,1,1,1,0,2,0,1,Human Resources,1,0
2099,5,7,6,8,1,4,0,5,8,0,0,1,0,0,1,1,1,1,0,Human Resources,0,1
2100,8,1,4,8,5,5,3,9,3,0,1,0,0,0,1,1,0,0,1,Human Resources,1,0
2101,5,0,4,5,7,2,1,9,4,1,0,1,0,0,1,2,2,0,1,Human Resources,1,0
2102,3,2,6,5,0,5,0,4,1,1,0,1,1,0,1,0,0,1,0,Human Resources,0,1
2103,7,5,8,0,6,6,6,0,0,0,0,1,1,1,0,1,2,0,0,Human Resources,1,0
2104,1,8,4,4,1,7,8,3,4,1,1,1,0,0,1,1,2,1,1,Human Resources,1,0
2105,2,3,0,6,9,1,6,8,6,1,1,0,1,0,1,2,0,0,1,Human Resources,0,1
2106,6,1,9,4,5,8,6,1,0,0,1,1,0,0,0,0,2,1,1,Human Resources,1,0
2107,7,1,6,2,3,7,3,1,7,0,0,0,1,1,1,0,1,0,1,Human Resources,0,1
2108,8,3,4,8,2,5,6,5,6,0,0,1,0,1,0,2,2,0,1,Human Resources,0,1
2109,8,3,6,8,1,1,7,9,5,1,1,0,0,0,1,1,2,0,0,Human Resources,1,0
2110,1,7,8,3,9,7,4,5,8,0,1,1,0,0,0,0,1,1,1,Human Resources,1,0
2111,1,0,0,0,1,0,4,3,3,0,1,1,1,0,0,2,2,1,1,Human Resources,1,0
2112,4,9,2,5,6,8,6,5,4,1,0,0,1,1,0,2,2,1,0,Human Resources,0,1
2113,1,6,2,9,8,4,0,0,0,1,0,0,1,0,1,2,2,1,0,Human Resources,0,1
2114,0,1,6,8,3,0,2,6,6,1,0,0,0,1,0,2,0,0,0,Human Resources,0,1
2115,7,7,5,9,3,5,1,6,3,0,0,0,0,0,1,0,1,0,0,Human Resources,1,0
2116,4,9,3,4,7,4,7,0,1,0,0,0,0,0,1,1,1,1,0,Human Resources,1,0
2117,5,3,6,4,1,5,9,5,0,1,0,1,0,0,0,1,1,0,0,Human Resources,0,1
2118,3,9,4,6,7,9,6,1,8,1,0,0,1,1,0,0,0,0,1,Human Resources,0,1
2119,5,2,2,4,9,4,7,8,9,1,0,0,0,0,1,0,2,0,0,Human Resources,1,0
2120,6,5,4,5,4,2,7,4,5,0,1,1,1,0,0,0,1,0,0,Human Resources,0,1
2121,9,3,2,6,8,4,3,2,6,0,0,1,1,1,1,2,1,1,0,Human Resources,1,0
2122,0,0,8,7,4,3,9,3,2,1,1,0,0,0,0,0,1,0,1,Human Resources,1,0
2123,7,0,1,6,7,1,1,0,3,1,1,1,0,1,1,1,2,1,0,Human Resources,0,1
2124,9,0,4,0,0,3,6,5,9,1,0,1,1,1,1,0,1,1,1,Human Resources,1,0
2125,7,9,5,1,8,7,4,4,4,1,0,1,0,0,1,2,0,1,0,Human Resources,1,0
2126,7,7,3,3,6,7,8,8,6,0,1,0,0,0,0,0,1,1,0,Human Resources,1,0
2127,3,3,4,3,3,4,4,2,9,0,1,0,0,1,1,1,2,0,0,Human Resources,1,0
2128,3,0,7,7,9,4,3,5,5,0,1,1,1,1,0,0,1,0,0,Human Resources,1,0
2129,9,9,6,1,8,5,6,3,9,0,1,1,1,0,0,0,1,1,1,Human Resources,0,1
2130,8,3,3,2,7,0,5,9,2,1,0,1,1,1,0,0,2,0,0,Human Resources,1,0
2131,1,7,6,5,5,3,1,2,8,1,0,0,1,0,1,2,1,0,0,Human Resources,1,0
2132,0,1,6,7,4,5,2,6,5,0,0,1,1,0,0,0,0,0,1,Human Resources,0,1
2133,7,0,9,2,9,3,0,0,0,1,0,0,0,1,0,2,2,0,1,Human Resources,0,1
2134,5,9,1,9,3,6,4,1,8,1,0,1,0,1,0,0,2,0,0,Human Resources,0,1
2135,3,9,1,2,5,6,1,0,7,1,1,0,0,0,1,2,2,0,1,Human Resources,1,0
2136,3,7,1,1,9,1,6,8,6,0,0,0,0,0,1,0,0,0,1,Human Resources,1,0
2137,7,6,2,1,9,8,9,4,4,0,1,1,0,1,0,0,1,0,0,Human Resources,0,1
2138,3,1,9,0,6,9,2,9,4,0,1,1,0,1,1,2,1,1,0,Human Resources,0,1
2139,3,0,6,8,2,2,3,1,9,1,1,0,0,0,0,0,0,1,0,Human Resources,0,1
2140,5,4,2,3,8,4,9,8,7,1,1,1,0,1,0,0,1,0,1,Human Resources,0,1
2141,5,3,3,7,4,4,2,6,4,1,1,0,0,1,1,0,1,0,0,Human Resources,0,1
2142,4,1,9,6,3,4,1,3,0,1,1,0,1,1,1,0,0,0,1,Human Resources,1,0
2143,9,2,4,7,7,9,5,0,5,1,1,0,0,0,0,1,1,1,1,Human Resources,0,1
2144,2,4,9,9,2,3,5,7,8,0,0,1,1,0,1,0,0,1,1,Human Resources,0,1
2145,6,6,5,2,9,9,3,4,0,0,0,1,0,0,1,0,2,1,0,Human Resources,0,1
2146,4,8,8,5,3,6,7,2,0,0,0,0,0,0,1,2,2,1,0,Human Resources,0,1
2147,2,1,9,1,8,9,3,5,9,1,0,0,0,1,1,1,1,1,0,Human Resources,1,0
